tweet_id,created_at,full_text,user_id,in_reply_to_status_id,retweet_count,favorite_count,lang,tweet_id_str
1586776283710717953,2022-10-30 17:45:21+00,"i did it, i was sickos for halloween. https://t.co/B7pOm5n6f8",129087178,,10485,91441,en,1586776283710717953
1587967238497337345,2022-11-03 00:37:47+00,got my $8 ready,319769408,,943,16751,en,1587967238497337345
1587975337367015428,2022-11-03 01:09:58+00,I’m gonna miss this place https://t.co/L3Y0tGBKQR,2585973360,,6217,56277,en,1587975337367015428
1588237959236653057,2022-11-03 18:33:32+00,Elon Musk may be a libertarian but he’s begging for 8 dollars with the intensity of a lifelong democratic senator,420564948,,4305,55268,en,1588237959236653057
1588739470601654272,2022-11-05 03:46:21+00,"Verification worthless as of next week, so some are choosing to go out like heroes https://t.co/s91VQIYPmR",2804332645,,7802,63760,en,1588739470601654272
1588895660262428672,2022-11-05 14:07:00+00,Imagine posting “night water hits different” on Mastodon and getting two updoots and one retoot. Get real. You’re not going anywhere.,17974586,,915,10471,en,1588895660262428672
1591306825655517184,2022-11-12 05:48:06+00,why does every public radio story start with five seconds of a reporter stepping on leaves or struggling to get on the zoom call,981920849337892865,,64,3243,en,1591306825655517184
1592580455899201541,2022-11-15 18:09:04+00,My value add: saying “thanks guys” at the end of a call after not speaking the entire meeting,1400253961664446467,,6359,77248,en,1592580455899201541
1593648716992299010,2022-11-18 16:53:57+00,"""oh i'd probably be in the cool house,"" thanks, great, get me a hedge fund full of slytherins",14230772,1593648516131323907,27,634,en,1593648716992299010
1597171130108108807,2022-11-28 10:10:46+00,DID YOU KNOW: during WWII one RAF commander ordered adorable freckles painted on all the aircraft so german gunners would feel bad about shooting them. The strategy was a massive success and the freckled plane remains a symbol of survivorship today https://t.co/OYeTf85cNy,1352066333752647683,,267,1968,en,1597171130108108807
1597230863745716225,2022-11-28 14:08:07+00,no it's not https://t.co/QNRatxBnXG,975085467535224837,,9259,88006,en,1597230863745716225
1597232032588783616,2022-11-28 14:12:46+00,this image is like if you typed “divorced” into an AI art generator https://t.co/Tz6BYb5wsD,74087670,,6342,89324,en,1597232032588783616
1597410363242295296,2022-11-29 02:01:23+00,"it's always so immediately obvious when you meet someone who is a precum baby (not from a sperm cell that was in the main/primary load). probably about 7-8% of the gen population.

absent gazes, poor circulation, and always awful conversationalists. i do wish them the best though",731176053201358848,,472,6477,en,1597410363242295296
1598513757805858820,2022-12-02 03:05:53+00,"I’m sorry, I simply cannot be cynical about a technology that can accomplish this. https://t.co/yjlY72eZ0m",9395312,,11377,75975,en,1598513757805858820
1598865363017805825,2022-12-03 02:23:02+00,"It's true: in 2014, I taught Matt Taibbi keyboard shortcuts for copy and paste. If I had not done that, maybe all this could have been averted. I am deeply sorry.",52920970,,492,8076,en,1598865363017805825
1598871443105673216,2022-12-03 02:47:12+00,"A memory: Racket staff gather at a conference table to discuss how our new political satire site will make fun of Buzzfeed. Can't agree why Buzzfeed is bad. Realize Taibbi has never seen a viral video. We play Honey Badger. ""Wow,"" he says, ""people just put this on the internet?""",52920970,,67,694,en,1598871443105673216
1599428757428658176,2022-12-04 15:41:46+00,"me: you don’t like any of my gifts

her: no! the five golden rings were nice. it’s just-

me: too many birds?

her: really bird heavy this year",218166083,,7435,90328,en,1599428757428658176
1602428890294648832,2022-12-12 22:23:13+00,Chappelle introduced him as the richest man in the world and the crowd booed him so hard they altered reality https://t.co/Vo20vTed1i,30799939,,12628,96916,en,1602428890294648832
1607054472945205250,2022-12-25 16:43:38+00,"Donner Lake, CA is uhhhhhh not named after Santa's reindeer https://t.co/n9l9YAqVoT",2537753422,,5510,52755,en,1607054472945205250
1607134763315339266,2022-12-25 22:02:41+00,"Merry Christmas, everyone https://t.co/yUGNPkeNhl",308901507,,332,2690,en,1607134763315339266
1609751283119935490,2023-01-02 03:19:48+00,"@jordanbpeterson @lexfridman Peterson, you idiot, stay out of this.",381289719,1609625079222083586,1251,13400,en,1609751283119935490
1613566112888659974,2023-01-12 15:58:34+00,me exploring the UK https://t.co/Wr1K8joxMo,924692113736044545,,10297,74900,en,1613566112888659974
1614036417457577985,2023-01-13 23:07:23+00,ur mom got out lol https://t.co/f9lR2ZwkOf,319769408,,542,7619,en,1614036417457577985
1615030448274706433,2023-01-16 16:57:19+00,honey we’re having guests please bring out our finest teapot https://t.co/TLCpQc4LqU,266417203,,24427,111888,en,1615030448274706433
1623163539803316224,2023-02-08 03:35:19+00,"BIDEN: And here's something my friends in the Republican Party won't admit. (whispering) Fleishman is in trouble. No, I'm serious",21518612,,8,88,en,1623163539803316224
1625522838458494977,2023-02-14 15:50:20+00,don’t get me wrong i’m an alcoholic but why are u cracking open a soda at 8am,766066681219284992,,3311,33700,en,1625522838458494977
1626967430370299908,2023-02-18 15:30:37+00,a group of Japanese men approached me today in Kyoto to nervously ask if I was ed Sheeran which was obviously a big blow to whatever progress I’ve made in therapy https://t.co/ysbwQD7KIh,19518808,,1655,45116,en,1626967430370299908
1627756837973143553,2023-02-20 19:47:27+00,I knew this show actually sucked ass https://t.co/B0mnfwKe1C,1144577210440794112,,467,16647,en,1627756837973143553
1627862056698347520,2023-02-21 02:45:33+00,“What would the Founding Fathers think” buddy I don’t care what my regular father thinks,589431637,,1672,12476,en,1627862056698347520
1628815776168673281,2023-02-23 17:55:17+00,"To avoid crowds, visit areas that are less crowded.",36771809,,29981,263409,en,1628815776168673281
1630377937923985408,2023-02-28 01:22:46+00,"spotify needs an irony mode. please do not incorporate LMFAO - Party Rock Anthem into my algorithm, i am holding the phone up to my pregnant wife's stomach and telling her i'm turning our kid stupid.",17983820,,1716,35353,en,1630377937923985408
1630397947761528834,2023-02-28 02:42:16+00,never really understood why a bad bitch like miss piggy threw herself at that goofy green frog but there is something about a skinny musician that makes women lose their better judgement,1302746258646343681,,5285,56116,en,1630397947761528834
1633638148977704962,2023-03-09 01:17:40+00,it’s not much but it’s honest work https://t.co/MdITR0DSgM,2353943651,,5755,93884,en,1633638148977704962
1638163185046892545,2023-03-21 12:58:33+00,Implausibility of skeletons is that they are only whole &amp; upright in medical school displays. Otherwise just loosened bones . https://t.co/NW7Uosik66,845743333,,75,713,en,1638163185046892545
1639409818334294016,2023-03-24 23:32:14+00,Found out Microsoft Teams has its own in-app stickers that you can edit and customize to your workplace needs but also more importantly that this is a default completely unedited one https://t.co/wzZ4ic8Sac,297243723,,13198,98712,en,1639409818334294016
1646517950747381762,2023-04-13 14:17:24+00,"Gm. Due to an unfortunate IRL issue, I have had to sell off a lot of BAYC apes to pay off BendDAO loans while the liquidity was available. I won't get involved in NFT trading/twitter for a while, and will just focus on my private life for the time being with my remaining apes.",1323747353308835840,,365,3254,en,1646517950747381762
1649049178767777798,2023-04-20 13:55:36+00,Musk’s unmanned rocket may have exploded but it’s an important first step towards his ultimate goal of exploding a manned rocket,2999158160,,1313,7367,en,1649049178767777798
1653553520627335171,2023-05-03 00:14:15+00,https://t.co/YZuvSzw0jy,1237607342608244736,,2077,42242,zxx,1653553520627335171
1655097905399693312,2023-05-07 06:31:05+00,"FRANZ FERDINAND: do they remember me 
ME: *encouragingly* sort of. There’s a band named after you.
FRANZ FERDINAND: are they good 
ME: *encouragingly* sort of",2156886150,,2240,43169,en,1655097905399693312
1655567526347063298,2023-05-08 13:37:11+00,yooo how was the date last night? cant help but notice that your leitmotif has incorporated a playful glockenspiel this morning 👀,830387870,,5376,37446,en,1655567526347063298
165631372327784448,2012-02-04 03:02:51+00,"Hello sir, I-*briefcase full of jellybeans falls open*",38103536,,8805,26142,en,165631372327784448
1656384398906777603,2023-05-10 19:43:09+00,(plastic vampire teeth falling out of my mouth) divorth??,1600250529128538113,,4586,19691,en,1656384398906777603
1661983066355580929,2023-05-26 06:30:15+00,"Where did you come from, where did you go?

Where did you come from https://t.co/XSoiK7KzPY",138083887,,6239,37695,en,1661983066355580929
1666125851640074240,2023-06-06 16:52:12+00,Guess who taught himself how to open the rice cooker and woke me up by screaming in between mouthfuls of hot rice https://t.co/W5gALUpUcl,2902482482,,11299,122655,en,1666125851640074240
1672344468463271937,2023-06-23 20:42:46+00,"I do not consider Batman a superhero. He is just a man in a suit. Aquaman...different situation.

Still, I do not understand the desire to explore the deep sea for fun. We are not supposed to be down there. 
https://t.co/7ZRMm3YUoP",16302242,,276,2472,en,1672344468463271937
1674071335234949120,2023-06-28 15:04:43+00,"RIP Emily Dickinson, you would have really loved Mountain Dew Summer Freeze 💙 https://t.co/RbmP5jJer4",456282494,,3871,28601,en,1674071335234949120
1678524780230656000,2023-07-10 22:01:07+00,"Justice is better than revenge. You may not be Superman, but you can help the #FBI protect the country. If you have information about a federal crime, speak now. Call 1-800-225-5324 or visit https://t.co/t8G7LO4hxu to submit a tip. https://t.co/kn9QhlNhGx",343452680,,4673,23643,en,1678524780230656000
1679601346750689283,2023-07-13 21:19:01+00,when the waiter asks if u want to see the dessert menu: https://t.co/zGRF5WUSeP,86101978,,1955,25552,en,1679601346750689283
1680793340642746370,2023-07-17 04:15:34+00,"KOKO: Koko birkin bag. Practical Koko possession bag
RESEARCHER: No, Koko. You can’t have a Birkin bag.
KOKO: Good Birkin good Koko give beautiful Koko deserve gorilla
RESEARCHER: Koko, we simply can’t afford a Birkin bag. It is an unjustifiable expense.
KOKO: jealousy professor",466474149,,4589,22268,en,1680793340642746370
1693284404922114509,2023-08-20 15:30:36+00,"Nephew has been doing a bit where when he gets on elevators with adults, in an attempt to fit in he’ll say “I didn’t get the promotion”",17110927,,1649,35037,en,1693284404922114509
1704987226902245615,2023-09-21 22:33:26+00,"we bow our heads in homage to this, which is truly nonpareil.  only Hemingway's (alleged) short-short story (""For sale: baby shoes, never worn"") comes close. https://t.co/lfZMF8W4ct",845743333,,264,3682,en,1704987226902245615
1707217656254714342,2023-09-28 02:16:22+00,"Put me in a human centipede situation and I’ll be cracking jokes, keeping morale up and staying focused on my goals",1098416180140875776,,3737,34428,en,1707217656254714342
1713359687431663701,2023-10-15 01:02:36+00,Bars 🔥🔥🔥 https://t.co/HH05x3ih4K,1413862933457735680,,4237,41078,en,1713359687431663701
171450835388203008,2012-02-20 04:27:19+00,"another day volunteering at the betsy ross museum. everyone keeps asking me if they can fuck the flag. buddy, they wont even let me fuck it",16298441,,15342,42025,en,171450835388203008
194552615672102912,2012-04-23 22:25:32+00,"I was looking at tweets & saw that i really hurt someones feelings ! Im sorry. 
It was light blue background with white egg shape . Bye",124003770,,17060,38918,en,194552615672102912
19970390110,2010-07-31 05:33:14+00,I'm watching the History channel in the club and I'm wondering how do these people kno what's goin on on the sun..ain't nobody ever been,35936474,,53176,81186,en,19970390110
200413753290924032,2012-05-10 02:35:36+00,I just sharted myself. That's when u fart and u shit yourself on accident!,23613479,,151690,230592,en,200413753290924032
205052027259195393,2012-05-22 21:46:27+00,IF THE ZOO BANS ME FOR HOLLERING AT THE ANIMALS I WILL FACE GOD AND WALK BACKWARDS INTO HELL,16298441,,33483,79799,en,205052027259195393
212767135901024256,2012-06-13 04:43:32+00,"PF Chang's waiter: ""[Recites specials] Stephen A. Smith: (Acts surprised) ""To me, that's preposterous. Crab Rangoon, things of that nature.""",171346034,,14066,34686,en,212767135901024256
213849618415484929,2012-06-16 04:24:56+00,"""This Whole Thing Smacks Of Gender,"" i holler as i overturn my uncle's barbeque grill and turn the 4th of July into the 4th of Shit",16298441,,43993,70385,en,213849618415484929
218439593240956928,2012-06-28 20:23:52+00,Everything happens so much,174958347,,94936,105439,en,218439593240956928
236855826340532224,2012-08-18 16:03:24+00,Whats going on with mycareer,124003770,,36835,54967,en,236855826340532224
247222360309121024,2012-09-16 06:36:18+00,"who the fuck is scraeming ""LOG OFF"" at my house. show yourself, coward. i will never log off",16298441,,18913,44204,en,247222360309121024
248065287541366784,2012-09-18 14:25:48+00,"Ernest Hemmingway was once bet he couldn't write a story in six words. His response is legendary: ""Please buy my dead baby's shoes"".",24767833,,503,1266,en,248065287541366784
2554608773,2009-07-09 18:43:07+00,Ten years in and we bone like we're cheating on each other WITH each other. A decade-plus and her clit/brown/taint-area still pOwns my dick.,14681605,,7554,17675,en,2554608773
258262904091058176,2012-10-16 17:47:29+00,"The Coca Cola company is not happy with me--that's okay, I'll still keep drinking that garbage.",25073877,,39186,78524,en,258262904091058176
258640349872926720,2012-10-17 18:47:19+00,Robert Pattinson should not take back Kristen Stewart. She cheated on him like a dog &amp; will do it again--just watch. He can do much better!,25073877,,28054,36369,en,258640349872926720
264786332725956608,2012-11-03 17:49:15+00,Go to the ocean. Cup your hands and drink its salty foam. This is your sample size. What lurks within its abyssal depths?,922238588,,298,216,en,264786332725956608
26802158502416384,2011-01-17 00:45:07+00,Scarlett johanneson I will drink ur bath water...#random,35936474,,71952,113083,en,26802158502416384
269367619931500544,2012-11-16 09:13:39+00,I'd love to get in touch with Emilio Esteves. Does anyone have his emailio addressteves?,111449829,,8241,17797,en,269367619931500544
289148349003730947,2013-01-09 23:15:13+00,.@parisreview So is Paris any good or not,299820130,,7515,22329,en,289148349003730947
293454323403350019,2013-01-21 20:25:37+00,"""Anime is real,"" Barack Obama said in his inauguration speech earlier. ""Pokémon are real. Geodude is real, and strong, and he's my friend.""",14248784,,14013,23595,en,293454323403350019
303090219811479552,2013-02-17 10:35:14+00,i bet elliott smith would have had a funny twitter,159121042,,77,101,en,303090219811479552
305088281966698496,2013-02-22 22:54:49+00,you're telling me a chicken fried this rice?,441147218,,1118,2005,en,305088281966698496
306573778719240192,2013-02-27 01:17:39+00,"How much for the horse tornado?
Sir, that's a carousel.
I must have it.",177430922,,16874,27425,en,306573778719240192
308104521538740224,2013-03-03 06:40:16+00,Antonin Scalia retire bitch,71876190,,10471,29089,en,308104521538740224
329292717735686144,2013-04-30 17:54:36+00,"Obama chuckled. ""You mean the Chaos Emeralds?""",492070009,,68583,97894,en,329292717735686144
3435123096,2009-08-20 20:49:40+00,im at knots berry farms n my butts 2 big 2 fit in da seats on ride. ahhhhhh (dats me yellin),17461978,,93925,143395,en,3435123096
349537131628212224,2013-06-25 14:38:40+00,I'm sorry Mrs. Jackson / chemtrails are real / they're putting toxins way up in the sky / info wars dot com will tell you why,25319959,,2286,4685,en,349537131628212224
35767743634481152,2011-02-10 18:31:09+00,Does anyone think global warming is a good thing? I love Lady Gaga.  I think she's a really interesting artist.,16409683,,149650,222170,en,35767743634481152
367689548266209281,2013-08-14 16:49:54+00,"*shipwrecked diary*
Day 1: alone, doing well. Mentally sound. Met a crab
Day 2: I have married the crab. 
Day 3: I have eaten my wife.",900318463,,10602,22263,en,367689548266209281
368542088897372161,2013-08-17 01:17:35+00,I am feel uncomfortable when we are not about me?,448476934,,18343,38379,en,368542088897372161
369516678511484928,2013-08-19 17:50:16+00,"lol i just remembered the time this kid at the arcade whispered ""please not in front of my dad"" before i fatalitied him",743483167,,5125,12634,en,369516678511484928
372490479696220161,2013-08-27 22:47:05+00,"the boss hands me a gun,
""you know what to do.""
I nod.
outside, I frantically google:

boss gun why
how to kill
is killing ok
regift gun ok",23008342,,9589,20232,en,372490479696220161
384408932061417472,2013-09-29 20:06:46+00,"Food $200
Data $150
Rent $800
Candles $3,600
Utility $150
someone who is good at the economy please help me budget this. my family is dying",16298441,,55980,126515,en,384408932061417472
385084302897057792,2013-10-01 16:50:27+00,Morning affirmations. Recite these instructions out loud upon waking up to maintain toughness and mental clarity. http://t.co/xiQhFU5XaE,24048220,,5227,7249,en,385084302897057792
389972441126035456,2013-10-15 04:34:09+00,I continue to be taunted by my grandfather's killer http://t.co/YRVQvjcP7U,38526545,,17943,40009,en,389972441126035456
391611930865303552,2013-10-19 17:08:54+00,"hi, grandma? can u come pick me up from my rap battle? it's over. no, i lost. he saw u drop me off &amp; did a pretty devastating rhyme about it",242382715,,58419,115573,en,391611930865303552
403359911481839617,2013-11-21 03:11:11+00,"My ""Not involved in human trafficking"" T-shirt has people asking a lot of questions already answered by my shirt.",246394886,,16327,63131,en,403359911481839617
411281851131523072,2013-12-12 23:50:09+00,"most cutting thing you can say is ""who's this clown?"" because it implies they're a) a clown &amp; b) not even one of the better-known clowns",34780554,,70979,131077,en,411281851131523072
41352422525767680,2011-02-26 04:22:40+00,Good luck with bookin that stage u speak of,79293791,,36751,46715,en,41352422525767680
418105548845121536,2013-12-31 19:45:05+00,@__Kingsleyy5 I didn't ask for your glazed donut face ass to root for me anyway!!!!,42384760,418094399805874176,27209,22515,en,418105548845121536
433683609867022337,2014-02-12 19:26:44+00,This is a fridge where you put your groceries in a gel that keeps them cool http://t.co/pxaHRy9zBp,1602682274,,345,1372,en,433683609867022337
443120166482612224,2014-03-10 20:24:15+00,Asked a Target employee if I could open this camera before I buy it and he said he wouldn't even care if I killed someone in front of him.,23665609,,24415,59870,en,443120166482612224
443430834117558272,2014-03-11 16:58:44+00,haha how about we make a pact if we're both single in 6 seconds we get married?? haha look how nervous u are. times runnin  out tho,98509211,,818,2533,en,443430834117558272
445293618475966464,2014-03-16 20:20:46+00,Leaving my browser history open in case anyone in this coffee shop tries to steal my laptop when I'm in the bathroom. http://t.co/IOo89Vypy7,23665609,,17307,32160,en,445293618475966464
463333915739316224,2014-05-05 15:06:28+00,L http://t.co/5y0mbMOdEZ,21324258,,36605,50467,und,463333915739316224
465645553271861248,2014-05-12 00:12:05+00,"picture a potato but sexy

lol i just tricked u into thinking of me naked",2289423037,,543,1414,en,465645553271861248
473127276653985792,2014-06-01 15:41:47+00,"[sees girl reading The Catcher in the Rye]
""Ah I love that book. The way he just [clenches fist] catches all that frickin rye.""",436879069,,46064,78621,en,473127276653985792
473265809079693312,2014-06-02 00:52:16+00,"the wise man bowed his head solemnly and spoke: ""theres actually zero difference between good &amp; bad things. you imbecile. you fucking moron""",16298441,,21036,67451,en,473265809079693312
474566121643712512,2014-06-05 14:59:15+00,"There once was a man from Nantucket
Who worked at a job in Nantucket
At night he went home
&amp; slept in his home
I clarify, this was Nantucket",258223896,,1722,4246,en,474566121643712512
480709395706179584,2014-06-22 13:50:25+00,". @realDonaldTrump ""Honey~see you soon!"" http://t.co/doPK2e4KbB",108471631,,11912,12720,en,480709395706179584
486930173498241025,2014-07-09 17:49:34+00,Just discovered this stunning short story in my drafts http://t.co/T4RPbUjr3R,299820130,,8648,26948,en,486930173498241025
489101252844736513,2014-07-15 17:36:40+00,"my roommate bansky is at it again. he made coffee and said he put something inside that would ""REALLY wake me up"" http://t.co/DRD0uCneHU",15331408,,20541,41153,en,489101252844736513
490356269962637312,2014-07-19 04:43:39+00,"Honestly, Officer, I wouldn't have pulled over had I known you were just going to criticize me",38526545,,3215,7234,en,490356269962637312
490637159703932928,2014-07-19 23:19:49+00,"""Hey Cyclops are you still dating Jean?""
""No Storm, we broke up. You could say she's my...""
*lowers sunglasses*
*eye beams obliterate Storm*",1584997952,,9159,15780,en,490637159703932928
492741034749620224,2014-07-25 18:39:52+00,"STEPHEN A: Skip I want to ADDRESS this issue. 
[BAYLESS nods]
You KNOW I am sensitive to the Holocaust
BAYLESS: Absolutely
STEPHEN A: BUT!",1633280983,,13227,29102,en,492741034749620224
499613096697413632,2014-08-13 17:46:59+00,from that ledge my friend,2729935710,,18292,17863,en,499613096697413632
499692323630886912,2014-08-13 23:01:48+00,"What my girlfriend thought, first 4 dates:
1. Nice shirt.
2. Wow. A second nice shirt.
3. Okay, first shirt again.
4. He has two shirts.",968686122,,14381,34821,en,499692323630886912
505221400148197376,2014-08-29 05:12:23+00,@KaylanaReese I'm gonna go outside and light myself on fire. What are we doing to our beautiful queens,35936474,505221163849891840,4003,6922,en,505221400148197376
50925812135899137,2011-03-24 14:23:54+00,"  
The Ultimate Orgasm: You have to believe you're absolutely about to die..",28420827,,2732,6479,en,50925812135899137
512013757367980032,2014-09-16 23:02:47+00,"*jesus givs u bread*
this is my body
*jesus givs u wine*
this is my blood
*jesus puts ur hand in soggy noodles*
and these r my BRAAAINS ooOO",26259576,,8768,16431,en,512013757367980032
515243252199342080,2014-09-25 20:55:38+00,Tombstone of two of the best breakdancers http://t.co/i1riSYFsOo,22891197,,15974,33309,en,515243252199342080
516382177798680576,2014-09-29 00:21:19+00,Every time I speak of the haters and losers I do so with great love and affection. They cannot help the fact that they were born fucked up!,25073877,,70917,114537,en,516382177798680576
524686327233921025,2014-10-21 22:19:03+00,"We're a modest company with modest goals: 
1: sell a quality product at a fair price
2: drain the world's oceans so we can find and kill god",15397624,,11923,40966,en,524686327233921025
528264854906621952,2014-10-31 19:18:50+00,For Halloween I'm dressing up as my potential and getting wasted.,31455711,,1622,3874,en,528264854906621952
532068919616368640,2014-11-11 07:14:50+00,"love how during intense moments in space-themed movies they'll show the dashboard panels, as though you'll be like ah. ah i see the issue",18148039,,7095,16677,en,532068919616368640
538257725466365952,2014-11-28 09:06:56+00,"Do you, Karen, take David the Optometrist to be your lawfully wedded husband, for better or worse? Better... or worse? Better... or worse?",284687555,,6055,9656,en,538257725466365952
539714048246697986,2014-12-02 09:33:51+00,"""The bond's Name. James Name""
Pleased to... what?
""Bond Name's the james""
Are you alright?
""Bames Nond's having a stronk, call a Bondulance""",80064003,,16691,35052,en,539714048246697986
540422155264335872,2014-12-04 08:27:37+00,"me: parents out?
bae: no
me: can i come over?
bae: no
me: why?
bae: sir, this is british aerospace engineering. we don't 'have people over'.",232520849,,941,1202,en,540422155264335872
545481878523088896,2014-12-18 07:33:09+00,MEN REPLYING TO WOMEN ONLINE http://t.co/VgD4tVrVk5,27605841,,5270,10884,en,545481878523088896
545789616738287616,2014-12-19 03:55:59+00,(in perfect astronnaut voice) bleep bloop even I cant figure out how to use damn itunes and im from Nasa,16298441,,1601,3317,en,545789616738287616
552111533787205632,2015-01-05 14:37:02+00,"[on deathbed]

""Tell my Wif... *cough*""

Yes? Tell her what?

""Tell my Wifi provider their broadband speeds were moderate at best""

[dies]",80064003,,9186,16158,en,552111533787205632
553666189667610624,2015-01-09 21:34:40+00,.@walmart i dropped my wedding band in your bargain dvd bin and the manager carla said tough shit,743483167,,3225,8612,en,553666189667610624
553703519229071360,2015-01-10 00:03:00+00,"Guy dropped his glove on the floor here at MoMA and everyone is nervously stepping around it, unsure if it's art. http://t.co/LeRHQaKmvX",2200178533,,21035,32321,en,553703519229071360
5596520,2007-02-20 02:43:19+00,"soo hungry need to find my wife and head to pf changs ",713143,,104400,140585,en,5596520
559811589357187074,2015-01-26 20:34:18+00,"[commercial for college]

*person shoveling money into furnace*

Narrator: Don't you wish there was a better way?",23514778,,1523,2549,en,559811589357187074
560567494847766528,2015-01-28 22:38:00+00,"[picks up crying baby]
it's ok buddy, when you grow up you'll learn how to do this on the inside",2886949162,,8657,10259,en,560567494847766528
563138952123920384,2015-02-05 00:56:03+00,"While I appreciate that you're bringing sexy back, if we're not also discussing who took sexy away, we're only enabling future sexy problems",31455711,,2233,4888,en,563138952123920384
563769140130086912,2015-02-06 18:40:11+00,"What did u do last night?

Me: I drowned my swallows in whiskey

Don't u mean sorrows?

Me [covering tub of dead birds]: is that the saying?",2901991664,,1831,3581,en,563769140130086912
564839950521090048,2015-02-09 17:35:13+00,Elizabeth Holmes on taking risks &amp; embracing failure: http://t.co/ZzgGQtyRbh http://t.co/ex77TTMdMG,17813899,,420,889,en,564839950521090048
567851453114503168,2015-02-18 01:01:51+00,"[inventing the parrot]
HOW ABOUT LIKE A TYE DYE CHICKEN WHO SCREAMS ACTUAL WORDS AT YOU",40291895,,6157,12297,en,567851453114503168
570589112652201984,2015-02-25 14:20:20+00,Best reason to go off the record. http://t.co/qi68vD8pxj,2199541,,6591,14314,en,570589112652201984
572901684617322496,2015-03-03 23:29:40+00,Growing up everyone said I couldn't be a cowboy when I got older but here I am sleeping outside with a gun,1541221333,,1078,2988,en,572901684617322496
573191831363686400,2015-03-04 18:42:36+00,"hello 9-1-1? my girlfriend's been kidnapped
""stay calm sir, what's ur girlfriend's name""
oh she goes to another school u wouldn't know her",242382715,,13248,29754,en,573191831363686400
574308651231375360,2015-03-07 20:40:27+00,Radiohead's album ok computer explores the controversial idea that it's ok to be on the computer,215696948,,1812,5367,en,574308651231375360
574985539276959744,2015-03-09 17:30:09+00,"COWARDLY LION: Give me courage
SCARECROW: Give me a brain
ROB THOMAS: Gimme a heart, make it real or else forget about it
TIN MAN: Oh ok Rob",138102228,,1796,3965,en,574985539276959744
575157956104204288,2015-03-10 04:55:17+00,"Actually Frankenstein was the name of the scientist. I, the person correcting you on this trivial point, am the monster.",80680964,,11867,22410,en,575157956104204288
575781816491098112,2015-03-11 22:14:17+00,"One day son, all this will be yours
*gestures towards massive student loan debt and a shitty car*",62365652,,1064,1958,en,575781816491098112
576925648104464384,2015-03-15 01:59:27+00,I vaccinated your baby while you were at hot yoga,23008342,,6454,15453,en,576925648104464384
578044824462356481,2015-03-18 04:06:40+00,"*dog pokes me with nose*

*stop, it's late*

(Dog looks at me with sad eyes)

*ugh, ok*

[sets up poker table for him and his friends]",44792796,,3430,5434,en,578044824462356481
579150849181507584,2015-03-21 05:21:37+00,Every Scooby Doo episode would literally be 2 minutes long if the gang went to the mask store 1st &amp; asked a few questions.,299146920,,5586,9769,en,579150849181507584
579484417820766208,2015-03-22 03:27:06+00,The best way to get over a cold is to get a younger hotter cold,185963016,,607,1428,en,579484417820766208
579505237637107712,2015-03-22 04:49:49+00,never in a million years would I ask a tambourine man to play a song for me,36663339,,1451,3191,en,579505237637107712
580455180916912129,2015-03-24 19:44:34+00,"hi i'm ted cruz, definitely not three toddlers stacked no sir http://t.co/WlRSO1f0MY",15191548,,18666,34323,en,580455180916912129
581955225235292160,2015-03-28 23:05:12+00,Am I a good person? No. But do I try to be better every single day? Also no,19638752,,36238,46627,en,581955225235292160
585859882869469184,2015-04-08 17:40:55+00,"SOCRATES: I am wiser than this man; he fancies he knows something, although he knows nothing—
DARRYL, SOCRATES' FRIEND: fuck him up socrates",49708023,,39869,85754,en,585859882869469184
585949245229760512,2015-04-08 23:36:01+00,"i enjoying mysekf by the lake, but then i remembered instances of regret in my life, and pain i have caused others http://t.co/KASFAIIQWc",1263540390,,40735,68026,en,585949245229760512
586296714035908610,2015-04-09 22:36:44+00,"Spiderman, Spiderman/
Does whatever a spider can/
Attends college/
Works as a photographer/
Just like a spider",2999158160,,6358,11094,en,586296714035908610
587387874493857792,2015-04-12 22:52:37+00,"boss: you're fired
mime: why
boss:
mime: oh right",516032904,,2106,4645,en,587387874493857792
587762201605177344,2015-04-13 23:40:03+00,The balcony scene from Romeo and Juliet except it's my parents yelling at each other because my dad's been taking a shit for over an hour,215696948,,705,2488,en,587762201605177344
591441444818190336,2015-04-24 03:20:03+00,"[spelling bee]

Your word is ""pneumonia"".

""Can you use it in a sentence?""

Of course, you can use any word in a sentence. No more hints.",2169274956,,608,1306,en,591441444818190336
592532872625434627,2015-04-27 03:37:00+00,"how many babies did you send to space, bush. you fucker. how many babies are still up there http://t.co/sdr80EuOQl",1263540390,,6697,15304,en,592532872625434627
594156562828001283,2015-05-01 15:08:58+00,"Last month my mom asked what ""af"" meant and I said it meant ""like REALLY something"" without saying what it stood for http://t.co/LPslZ4Sg45",248540363,,7536,18965,en,594156562828001283
596017781499240448,2015-05-06 18:24:47+00,"Sir that parking space is reserved for those with disability

""Um bro how about DIS ABILITY to find really awesome parking spaces""",248540363,,497,1091,en,596017781499240448
596055500107739138,2015-05-06 20:54:40+00,Stop treating the Hamburglar like a piece of meat,8241232,,5,17,en,596055500107739138
596096575887147008,2015-05-06 23:37:53+00,How I significantly improved my Netflix http://t.co/8EMjBI3PM1,246394886,,9382,22250,en,596096575887147008
596557764924547073,2015-05-08 06:10:29+00,The guy who discovered boomerangs must have been terrified,189238523,,3019,5665,en,596557764924547073
